id,freq,tesla,fib_mode,ops,base_val,result,yin,yang,balance,resonance,score,theta_deg,phi_deg,spin_theta_deg,torus_x,torus_y,torus_z,hash16
110,720,3,classic,sqrt sqrt ^2 +,2162,47.49731175025069,2,2,1.0,0.598746,0.719122,47.49731175025069,110.0,142.49193525075208,-0.9151175772556857,2.514264879656017,0.7372456381105473,6dbaba4b41086e4f3c0751fcd5f1a0a5
503,720,3,seed_36,+ * / sqrt,2199,46.9041575982343,2,2,1.0,0.597273,0.718091,46.9041575982343,100.0,140.71247279470288,-0.4659364002094693,2.6424566356060852,0.7302118556249118,855ac898f1e8a9362ce6cac508cb67eb
199,144,6,seed_69,/ sqrt / ^2,1995,249.375,3,1,0.3333,0.881745,0.717222,249.37499999999997,150.0,277.49999999999994,-1.426993317584803,0.823874976039383,-0.9359059267573255,f58302cc510494e72822b99b8329eaed
216,864,9,seed_69,+ sqrt / +,8208,46.30176596999283,2,2,1.0,0.595784,0.717049,46.30176596999283,100.0,277.810595819957,-0.46726295749036734,2.6499799157959236,0.722988439937521,d1304a55cb917b04ca44e585c59c3c0e
460,288,6,classic,sqrt + sqrt ^2,1817,43.62628297189423,2,2,1.0,0.589261,0.712483,43.62628297189423,70.0,261.75769783136536,0.931613427968844,2.5595868570051135,0.6899516664666558,f2d8492d90921fee41cc0e27d2ded9bf
654,576,6,seed_69,/ + sqrt +,3621,43.561719890060836,2,2,1.0,0.589106,0.712374,43.561719890060836,70.0,87.12343978012167,0.9318791790813626,2.560317002185953,0.6891355605292697,3437b1894ac78c9527e4139f95fab920
512,144,3,seed_69,/ - ^2 sqrt,495,246.5,3,1,0.3333,0.874052,0.711836,246.49999999999997,119.99999999999999,191.4999999999998,-0.8006254655373763,1.3867239841442218,-0.9170600743851239,5659d71d907374efd964d80f80f76d05
608,576,3,seed_69,sqrt - + +,1743,42.7492514902962,2,2,1.0,0.587154,0.711008,42.7492514902962,59.99999999999999,85.4985029805924,1.3671656885990031,2.368000435018363,0.6787911523159977,202cde8000476400ba67f57157876cd6
357,288,3,seed_36,+ * sqrt -,927,42.08131845707603,2,2,1.0,0.585559,0.709892,42.08131845707603,59.99999999999999,102.8945030278363,1.3710971985514144,2.374810010006402,0.6701846588136504,aa528f35b2ad438ee63fee05000884f1
238,720,9,classic,sqrt + + /,6481,41.252329125157466,2,2,1.0,0.583592,0.708514,41.252329125157466,50.0,93.77562037673218,1.7688313030524265,2.108011060105827,0.6593763775221287,a786da47033deb41c03e756fe788683f
571,144,3,classic,+ sqrt * -,437,40.8568990729127,2,2,1.0,0.582658,0.707861,40.8568990729127,40.0,40.8568990729127,2.1114833727236944,1.771744919289411,0.654172035410557,2587d584ca2c74d6cc5b50b0a48aa987
543,720,3,seed_36,* * ^2 sqrt,2325,9300.0,1,3,0.3333,0.867097,0.706968,300.0,119.99999999999999,240.00000000000014,-1.2499999999999996,2.165063509461097,-0.8660254037844386,e58c8c4ef9e54ad871bbbd3a888961c3
70,432,3,seed_69,- + / /,1461,365.25,3,1,0.3333,0.866165,0.706316,5.25,140.0,52.50000000000001,-2.2949197174370215,1.9256662884828732,0.09150161866340238,b8b2b1ed60df5d3be1912c3fe5b2701c
256,1008,6,seed_69,sqrt sqrt * +,6747,19.126237798080265,2,2,1.0,0.535567,0.704897,19.126237798080265,100.0,133.88366458656188,-0.5113589744299893,2.9000608549831566,0.32765059074624875,766e7335d582ff83073f1971f8529e0f
409,432,3,classic,sqrt / * +,1440,38.94733192202055,2,2,1.0,0.578191,0.704734,38.94733192202055,110.0,68.42065114222608,-0.9500376030379711,2.61020686197962,0.6286057483189458,a7e03bb9c491c707cc75973b5d702b72
305,432,3,classic,- sqrt + +,1297,38.0,2,2,1.0,0.576,0.7032,38.0,110.0,342.0,-0.9535558375420766,2.619873131835996,0.6156614753256583,6bd7488416e938bef37705371665743a
378,144,9,seed_36,+ - sqrt +,1302,37.08323710533743,2,2,1.0,0.573895,0.701727,37.08323710533743,100.0,10.832371053374313,-0.48582599047019753,2.7552561072513986,0.6029746146337328,9e77f4338caafeb39d4c9ad27ad50c81
393,864,6,seed_36,- - - -,5193,5189,4,0,0.0,0.999036,0.699325,149.0,230.0,49.99999999999994,-0.7345986990533051,-0.8754606387118089,0.5150380749100544,4431f3150cc6b92b01dd9c6bff1a57ec
641,864,9,seed_69,/ / - /,8043,1004.875,4,0,0.0,0.996909,0.697837,284.875,50.0,328.75000000000006,1.4505859385950102,1.7287410036872473,-0.966488182671972,32aed3ab96aac629ef82d8b237c0a70b
368,288,3,seed_69,sqrt / + *,1029,34.07802986469088,2,2,1.0,0.567103,0.696972,34.07802986469088,70.0,272.62423891752707,0.9673271068601135,2.657709383324529,0.5603214326267596,9127bb4c478bdf34cec64e22ff4fc877
312,144,3,classic,* * + +,434,1738,0,4,0.0,0.994246,0.695972,298.0,190.0,161.9999999999997,-2.431954740874718,-0.4288192366780767,-0.8829475928589271,9b6d988299335157148ee0475bee8149
452,144,3,seed_69,/ - / +,471,118.25,3,1,0.3333,0.848306,0.693814,118.25,100.0,349.49999999999994,-0.26510525767329457,1.5034866281276242,0.8808907382053855,c0f606557f6e2cc0805c542b2e6cbea6
72,432,3,seed_69,* + + *,1995,7984,0,4,0.0,0.990177,0.693124,64.0,280.0,64.0,0.4234187061155455,-2.4013268100791523,0.898794046299167,cb5e81b1a0a36065921e6727a30d89a9
169,144,3,seed_36,/ + - /,471,117.75,3,1,0.3333,0.845815,0.69207,117.75,90.0,215.25000000000009,9.395401331710142e-17,1.5343854796748886,0.8849876374630419,af8eb5765a86fe917360bef674941c22
518,144,3,seed_69,- - / -,2262,1129.0,4,0,0.0,0.980426,0.686298,49.0,130.0,49.0,-1.7072818344311589,2.0346592597541666,0.754709580222772,7505ae565f50620f6b2495c1c5b709c9
522,144,6,seed_36,* + * *,1029,8236,0,4,0.0,0.979116,0.685381,316.0,190.0,272.0,-2.6780269184481735,-0.4722084007859613,-0.6946583704589976,6b287b4bd8a2ed37519c733f47e4d106
618,288,6,classic,sqrt sqrt * *,1872,26.310945343888463,2,2,1.0,0.550271,0.68519,26.310945343888463,80.0,236.79850809499618,0.5029548896939816,2.852398922009307,0.44324244059307527,4a3d73ac8315afa7b8d483edbfef04cd
276,864,9,seed_36,/ - / /,7839,979.625,4,0,0.0,0.972621,0.680835,259.625,250.00000000000003,318.50000000000006,-0.6224458913302532,-1.7101560312621773,-0.9836501435180122,bbf660308cf992c4f65a6ef8c0cc47d1
131,144,3,seed_69,sqrt / * +,495,23.24859546128699,2,2,1.0,0.543906,0.680735,23.24859546128699,50.0,46.49719092257398,1.8761690450194184,2.2359311997159397,0.3947213331787135,e68effac9bee9e5e525ea774a5b23872
228,1008,6,seed_36,- - / /,6213,1552.75,4,0,0.0,0.927387,0.679171,112.75,130.0,69.25000000000001,-1.037002204702964,1.2358511029828734,0.9222009716704519,f078eeda5e832ff0c38b4345c87a8b22
363,144,6,classic,* sqrt / +,872,21.8806130178211,2,2,1.0,0.541111,0.678777,21.880613017821105,29.999999999999996,262.56735621385326,2.535689826148036,1.4639812037079636,0.37267381236523184,eea98348f6b8034230eb2def0e02e41d
247,288,9,seed_36,sqrt * sqrt *,3291,21.42283604699506,2,2,1.0,0.540181,0.678127,21.42283604699506,29.999999999999996,214.2283604699506,2.538242789080957,1.4654551575445167,0.36524784087087425,cc8d394d0e3c7cf30a88962d2cbbb9cf
175,144,6,classic,* + sqrt /,865,20.80264406271472,2,2,1.0,0.538927,0.677249,20.80264406271472,20.0,249.63172875257663,2.7578186314100908,1.0037638933380282,0.3551501019913887,5f3f0b44cebe8d95d0abeb0f3741e669
197,864,9,classic,/ - - -,7781,3887.5,4,0,0.0,0.965402,0.675781,287.50000000000006,260.0,210.00000000000037,-0.39951336943165505,-2.265752908751959,-0.9537169507482268,731e7786fc477a2886fc7b7d6e749888
27,144,6,seed_69,* sqrt * +,1563,112.82128598795491,1,3,0.3333,0.822018,0.675412,112.82128598795491,40.0,91.28514395181963,1.234972388743089,1.0362648759084503,0.9217191218358941,5615d13ed928304e92e8d1092af37e34
14,720,9,seed_69,sqrt + sqrt *,6645,18.167759291643097,2,2,1.0,0.533665,0.673565,18.167759291643097,90.0,163.5098336247879,1.806444440747501e-16,2.9501476540096587,0.31180031363028116,0fa680d21e280b7c0fcb9a8bd696d2e7
245,432,6,seed_36,sqrt sqrt * +,2616,15.303404826848421,2,2,1.0,0.528059,0.669642,15.303404826848421,59.99999999999999,168.33745309533262,1.4822708679914358,2.5673684539403867,0.2639303687474198,e1ab7daecbe413b3c45333770e053a9a
343,144,6,seed_36,+ sqrt sqrt *,1563,12.577351051246106,2,2,1.0,0.522833,0.665983,12.577351051246106,29.999999999999996,88.04145735872274,2.5772941282339406,1.4880014587167072,0.2177574457084378,27e4e32391c1842bdfe65e8ab5ff45e9
178,864,9,seed_36,sqrt * + +,7791,178.53328298085887,1,3,0.3333,0.806572,0.664601,178.53328298085887,160.0,163.8661127894475,-0.940000499385229,0.34213220197158917,0.025596245382164727,1e825f7d2bc4380bd4ba10bbcf1c20a5
631,864,6,seed_36,* sqrt sqrt +,5883,11.4149505199436,2,2,1.0,0.520636,0.664445,11.4149505199436,20.0,79.9046536396052,2.8004903339040945,1.0192951228913083,0.19791312148833656,bdfc54f90030364de3ea467bcbc20de0
525,720,9,seed_69,/ / - /,6543,817.375,4,0,0.0,0.948799,0.664159,97.375,160.0,126.87500000000003,-1.7587635846655691,0.6401375939295934,0.9917272656617704,874165d0260bc05271213f9a1e032872
398,288,3,classic,+ sqrt sqrt *,867,10.855752341558363,2,2,1.0,0.519585,0.66371,10.855752341558363,10.0,75.99026639090854,2.936799584715921,0.5178370037188321,0.1883370520479124,b1761030d8b234cff825dc1792dd47d4
115,720,6,seed_36,/ / - -,4359,1087.75,4,0,0.0,0.947174,0.663022,7.75,160.0,69.75,-2.810494613534677,1.0229363828921167,0.134850930273723,3225d285c685b31c421c79b947af5f9b
302,288,3,seed_36,* / / /,870,217.5,3,1,0.3333,0.803347,0.662343,217.5,100.0,217.5,-0.20953199354631558,1.188314985627475,-0.6087614290087207,44e8b417538dea6fe0a0dfcb029dff8d
544,576,3,seed_69,sqrt * + sqrt,1995,9.504254086276797,2,2,1.0,0.517064,0.661944,9.504254086276797,90.0,76.03403269021437,1.828565046296219e-16,2.9862733443950327,0.1651208349537909,65636356b7538b998dd2dab8cfe918e6
453,720,9,classic,+ sqrt + sqrt,6481,9.028336991466444,2,2,1.0,0.516181,0.661327,9.028336991466444,90.0,54.17002194879867,1.8293840331412683e-16,2.987610851414394,0.15692293066513627,9197495d8b497d5b3701233247f0f6a6
642,720,3,seed_69,sqrt sqrt + +,2175,8.82912111954709,2,2,1.0,0.515813,0.661069,8.82912111954709,80.0,26.487363358641264,0.5188868884531854,2.942753776922552,0.15348809288414758,10e6b2960375856dc7143fb1e047d28f
531,288,9,seed_36,* sqrt + sqrt,2607,8.556169282695544,2,2,1.0,0.515309,0.660716,8.556169282695544,80.0,102.67403139234655,0.5190119129701651,2.9434628261927056,0.1487789106919865,e65f7b302b8d19e6cd82ea326a927262
434,1008,9,seed_36,^2 sqrt sqrt -,9771,97.84836872705588,3,1,0.3333,0.75729,0.660103,97.84836872705588,160.0,94.1804247246706,-1.751068422299839,0.6373367838806221,0.9906329172407247,f15b287b46b6f4e77445f44cb8646cf9
524,288,3,seed_36,* * sqrt sqrt,888,7.7200166905911125,2,2,1.0,0.513772,0.65964,7.720016690591112,70.0,46.320100143546675,1.0229604723357333,2.810560798737061,0.13433238430717692,c51d9c52c38ed550bd3b3351005a57b3
362,1008,9,seed_69,sqrt / - *,9771,96.84836872705588,3,1,0.3333,0.753329,0.65733,96.84836872705588,150.0,96.84836872705588,-1.6287840495462698,0.9403789094573074,0.9928651984282661,9027a69c3849758216fc69d874c2988d
260,432,3,seed_36,* sqrt + *,1305,104.17631819555841,1,3,0.3333,0.783359,0.648352,104.17631819555841,50.0,104.17631819555841,1.1281522473375782,1.3444794937577906,0.9695466588714198,9e36554389eaab15f5144576e3c1b398
335,576,9,seed_36,+ * sqrt +,5223,103.2154587134451,1,3,0.3333,0.779286,0.6455,103.2154587134451,40.0,2.5082109941156903,1.3569607553043481,1.1386252692979217,0.9735172571293279,1718d01f61d5ead5d69f08bdd55212c7
112,1008,9,seed_69,+ - * -,9135,18269,2,2,1.0,0.441403,0.638982,269.0,260.0,170.0,-0.3442657767601238,-1.9524282408562592,-0.9998476951563913,20f66f8eecd005b566227c49b70bfa56
495,720,6,seed_36,sqrt - * ^2,4335,16817.274264915795,2,2,1.0,0.479507,0.635655,257.27426491579536,230.0,206.37132457897687,-1.1439791652670641,-1.3633412800599487,-0.9754356989934286,c1544c5a03651743afcd92fd75c3e4f2
693,288,9,classic,* - + *,2647,10588,1,3,0.3333,0.761617,0.633132,148.0,220.0,336.00000000000006,-0.8824463546796972,-0.7404604107454691,0.5299192642332049,0db59ea0677de47bd2eed77d39c959b5
673,720,3,seed_69,sqrt - - *,2592,97.82337649086284,3,1,0.3333,0.757191,0.630034,97.82337649086284,160.0,31.293505963451363,-1.7514744859346703,0.6374845789569186,0.9906923865021907,b52c093c180b5b8501a5cad9ca89e96f
303,720,6,seed_36,/ + * *,5451,10906.0,1,3,0.3333,0.739409,0.617587,106.0,160.0,21.999999999999954,-1.6203708522976428,0.5897667587088994,0.9612616959383189,a5c8fdebd19ca2aab8411638ea42afd0
252,288,3,seed_69,/ / / -,1995,248.375,4,0,0.0,0.879054,0.615338,248.375,140.0,273.5,-1.2497783673943617,1.0486885671339525,-0.9296157727476444,30bf052376b785c8c49026ec7fab3b7a
313,576,6,seed_69,^2 * sqrt *,3888,10996.924661013187,1,3,0.3333,0.733296,0.613307,196.92466101318678,250.00000000000003,298.47262709230756,-0.35683359233898637,-0.9803922374542415,-0.291113994416004,83031e0c002d02699073aba7d2d24cce
176,1008,6,seed_69,- + - sqrt,6150,78.41555968046137,3,1,0.3333,0.687074,0.610952,78.41555968046137,150.0,235.2466790413841,-1.9059590080997288,1.1004059463907703,0.9796298197367692,b130b7d1c946e95dda837ee52878d802
129,864,9,seed_36,+ ^2 * sqrt,7815,11053.493203508111,1,3,0.3333,0.729543,0.61068,253.49320350811104,100.0,14.932035081110524,-0.297957858540609,1.6898029861535817,-0.9587860378925613,1cf86c4dabe4cefba4176f853d6f3757
391,432,9,classic,* sqrt + +,3889,90.19297024139736,1,3,0.3333,0.727982,0.609588,90.19297024139736,90.0,181.9297024139736,1.2225845186120753e-16,1.9966320402964939,0.9999943284076342,7a0324eb61733bb897471eb42511d227
204,1008,3,classic,+ * + sqrt,3025,77.80102827083971,1,3,0.3333,0.685065,0.609546,77.80102827083971,140.0,233.40308481251918,-1.6939596347367805,1.421400904736833,0.9774196867138991,9d5d35d2dbe2178b20257f85bb96896e
701,864,9,seed_36,/ * - sqrt,7878,88.75246475450696,3,1,0.3333,0.722719,0.605903,88.75246475450696,160.0,261.2672532815487,-1.8998441138892435,0.6914867072015339,0.9997629645893514,a8f460913a4fc7dc24a33bfb992cb5b6
198,1008,6,classic,+ * * /,6069,12140.0,1,3,0.3333,0.66425,0.594975,260.0,80.0,120.00000000000007,0.31714266572681504,1.7986054343615818,-0.984807753012208,653df39467624597afb1b0ab40cc5a7d
17,288,6,seed_36,* * / *,2859,11436.0,1,3,0.3333,0.705142,0.593599,276.0,150.0,108.0,-1.8225751121772134,1.0522642316338262,-0.9945218953682734,09b6c0dc887f316fca86b624babe81f4
562,432,9,seed_69,sqrt ^2 + *,5718,11438.0,1,3,0.3333,0.705018,0.593513,278.0,170.0,260.0000000000001,-2.1066742548606396,0.37146351069583167,-0.9902680687415704,c8712d919a33accb41916fa8a3b3ebbc
151,1008,9,seed_36,/ - sqrt +,9135,68.57588327206682,3,1,0.3333,0.656263,0.589384,68.57588327206682,140.0,120.03118290446777,-1.8119009047276222,1.5203653808867283,0.9309021508005733,683f19ed9a834d0bcc3ff54ae0a7365f
707,720,9,classic,+ + sqrt +,6493,81.59156283383516,1,3,0.3333,0.697646,0.588352,81.59156283383517,90.0,95.91562833835164,1.3141860560449978e-16,2.146228703590268,0.9892508105866326,012c5b1c4fa2240239acf2ce70143b1c
223,288,6,classic,- sqrt - *,1741,81.42661445845684,3,1,0.3333,0.697089,0.587962,81.42661445845684,90.0,162.85322891691368,1.315929546860195e-16,2.1490760401715767,0.98882573502451,524d6d2160eacb4f844c843f59763ec1
217,576,9,seed_36,/ * sqrt -,6315,78.46697427233529,3,1,0.3333,0.687242,0.58107,78.46697427233529,150.0,346.20276845101773,-1.9051976372031956,1.0999663686987036,0.9798096246295905,f4fd044b59d885e009e485268eeb9d8a
106,864,9,classic,^2 / sqrt sqrt,7831,74.41339397898643,3,1,0.3333,0.6742,0.57194,74.41339397898643,110.0,223.2401819369593,-0.775939271300331,2.131875626765734,0.9632254056061392,0cdb254c20297cad2416beab31b4e5f7
682,864,3,classic,+ * sqrt +,2597,73.0832851637604,1,3,0.3333,0.670027,0.569019,73.0832851637604,100.0,78.49971098256238,-0.3978247297977084,2.2561761574960717,0.9567287371048186,d16606c152dbe7a2157861b018ce75ae
96,576,9,classic,^2 - sqrt sqrt,5197,72.09022058358988,3,1,0.3333,0.666945,0.566862,72.09022058358988,90.0,72.09022058358988,1.4129478996783208e-16,2.3075190343241334,0.9515419294641474,63a0e208f7b73075742e059fdbebc736
703,864,6,seed_69,* / sqrt -,5208,71.16647421067486,3,1,0.3333,0.664104,0.564873,71.16647421067486,80.0,133.99769052809847,0.4033533833011506,2.287530709597108,0.9464605289988633,9e55d150e456d7780084be2ed863727f
320,864,6,classic,sqrt / * -,5185,71.00694410957877,3,1,0.3333,0.663616,0.564531,71.00694410957877,80.0,71.00694410957877,0.4038107725101916,2.2901246927028316,0.9455580267259965,af60e44fe45c95b405c7d5fc14d22091
253,1008,3,seed_69,* - / sqrt,3087,55.556277773083394,3,1,0.3333,0.619505,0.563653,55.556277773083394,100.0,111.11255554616679,-0.4455111534418736,2.5266193049518137,0.8246821335599851,c602a2229d6d8bab93a444e464922c93
667,576,3,classic,/ / / /,1741,108.8125,4,0,0.0,0.803627,0.562539,108.8125,90.0,184.06249999999997,1.0271895165639252e-16,1.67752778560985,0.9465789301195717,679c569a4973b4dc519e8cd7eba20751
314,1008,9,seed_36,/ * sqrt /,9504,48.744230427815765,3,1,0.3333,0.601866,0.551306,48.744230427815765,119.99999999999999,127.44230427815764,-1.3297107602726503,2.303126596163271,0.7517734088418674,c9c317a4ebf76d46ea177509e9067416
483,1008,9,seed_69,sqrt - / +,9174,48.39050010179472,3,1,0.3333,0.600978,0.550684,48.39050010179473,119.99999999999999,338.73350071256306,-1.332025095907918,2.307135143069322,0.7476879982648842,d8ebadb4c12e12b750eb296aa79edbc1
620,1008,9,classic,sqrt sqrt ^2 /,9093,47.67861155696546,3,1,0.3333,0.599198,0.549438,47.67861155696546,110.0,238.3930577848273,-0.9143185398540169,2.512069542437633,0.7393798087179935,6a2d43b49538c296b4e43ad25065ee8a
408,864,9,seed_69,+ / sqrt -,8208,63.0663718342158,3,1,0.3333,0.640189,0.548132,63.0663718342158,90.0,36.79646201058962,1.5020036104337525e-16,2.4529580471357226,0.8915318320368557,ae5189f2cef5d950d93b690592a09133
137,432,9,seed_69,* - / sqrt,3897,62.42195126716242,3,1,0.3333,0.63836,0.546852,62.42195126716242,80.0,29.063415205949124,0.42768790392811656,2.425538634017932,0.8863810130385383,ed1d4a6f2d9fa274bd35b4c4de68ba7f
315,288,3,seed_36,+ * * sqrt,966,62.19324722186485,1,3,0.3333,0.637713,0.546399,62.193247221864844,80.0,137.54597777491878,0.42830164866828513,2.429019353404736,0.8845260015759646,112712f5f296b62d078eae8791109f67
225,576,3,classic,* - - sqrt,1783,59.6992462263972,3,1,0.3333,0.630747,0.541523,59.6992462263972,140.0,177.29321603757484,-1.9185881700864016,1.6098866259005928,0.863388913051809,f3941469ae72b0ba3f9320a7be5b69de
657,1008,3,seed_36,- / + sqrt,3456,41.57523301197481,3,1,0.3333,0.584357,0.53905,41.57523301197481,50.0,138.90279614369774,1.766434996729905,2.1051552534370055,0.6636029033282086,0f4f498e4e7a97a62a95e8e732e1da29
63,1008,3,seed_36,- * + *,3456,13822,1,3,0.3333,0.583418,0.538392,142.0,160.0,274.00000000000006,-1.1388973513076375,0.41452473576059845,0.6156614753256584,0b4877b15be2833cd1e4e9b400d15184
552,1008,3,seed_69,+ * * -,3456,13827,1,3,0.3333,0.583207,0.538245,147.0,210.00000000000003,161.9999999999999,-1.005740790321817,-0.5806647160272881,0.5446390350150273,30eeb9734e056e01103a952837029891
236,144,9,seed_69,* - - sqrt,1563,55.89275444992848,3,1,0.3333,0.620403,0.534282,55.89275444992848,100.0,223.57101779971393,-0.4446684779351963,2.521840254670958,0.8279894303204441,0e1450fe2a8e495dea6b329dcf94bad7
333,432,6,seed_36,* / - sqrt,2757,52.49761899362675,3,1,0.3333,0.611459,0.528021,52.49761899362675,70.0,164.97618993626756,0.8922602337033473,2.45146484437725,0.7933280416723185,58561e84b03f5cf257a64ae6e8e23960
132,288,9,seed_36,sqrt - / *,2694,50.90375708944392,3,1,0.3333,0.607348,0.525144,50.90375708944393,50.0,203.6150283577757,1.6909331029802595,2.0151756003131993,0.7760877610692566,2ed2ad246287c9bd547d1d7011d8821a
634,864,9,seed_69,/ / sqrt +,9606,50.005101775223366,3,1,0.3333,0.605055,0.523538,50.005101775223366,50.0,140.05101775223366,1.6987072838939608,2.02444050834658,0.7661016756747898,ff93b7dea9ff8a003b01606e70a11ef9
205,864,3,classic,^2 sqrt sqrt -,2595,49.941142507800116,3,1,0.3333,0.604892,0.523425,49.941142507800116,130.0,199.76457003120046,-1.6992567377902135,2.025095322001404,0.7653837309584748,68a3a1b4924db5d383f253f13e8e2417
183,432,3,seed_36,/ sqrt - *,1311,49.20546845796843,3,1,0.3333,0.603029,0.52212,49.20546845796843,130.0,295.23281074781056,-1.7055394444881107,2.0325827602798388,0.7570574163629062,0d9437127f5e79a1795bf770c2b03474
367,576,3,seed_36,sqrt / * -,2427,48.26459174701441,3,1,0.3333,0.600662,0.520464,48.26459174701441,119.99999999999999,337.8521422291009,-1.3328458214855685,2.308556681468884,0.7462269336323812,d721d347682e5189482278beff1dc9f9
324,720,6,seed_36,/ sqrt + -,4422,47.02127178203499,3,1,0.3333,0.597563,0.518294,47.021271782034994,110.0,47.021271782034994,-0.9172045806536706,2.519998874366306,0.73160685171767,f10d117e82d3291553a2fa824ce77e22
60,1008,3,seed_69,^2 sqrt sqrt /,3189,28.235615806991,3,1,0.3333,0.554349,0.518044,28.235615806991,100.0,197.649310648937,-0.5002820561269073,2.837240529593497,0.47309850330519077,1d9dbf582657531a68e505feeb0fd840
491,720,3,seed_69,/ * - sqrt,2175,46.62617290749907,3,1,0.3333,0.596585,0.517609,46.62617290749907,100.0,59.635556167491664,-0.4665502028958163,2.6459376836219968,0.7268884590714975,72000ca1a85c70df5315d1c50698d14a
550,432,9,seed_36,/ sqrt ^2 sqrt,4155,45.57960070031329,3,1,0.3333,0.594009,0.515807,45.57960070031329,90.0,91.15920140062659,1.653222768347762e-16,2.6999176734039563,0.714223529755771,1d056e817f27390d3bb7525a6ead1806
323,576,6,classic,/ - sqrt +,3457,42.563204881240814,3,1,0.3333,0.586709,0.510696,42.563204881240814,59.99999999999999,170.25281952496326,1.3682658111607402,2.3699059031898444,0.6764031115544111,3a29b52897c873e2bf9208b859496c57
159,144,9,seed_69,* * - *,1728,13822,1,3,0.3333,0.583418,0.508392,142.0,160.0,340.0,-1.1388973513076375,0.41452473576059845,0.6156614753256584,3a0f7de2418acf21dafce61c68a1fd39
257,432,6,seed_36,- + / sqrt,2859,37.808729150819126,3,1,0.3333,0.57556,0.502892,37.808729150819126,100.0,264.66110405573386,-0.48448911681721263,2.7476743200080995,0.6130274285697797,a44b3e963d363da3cac148578d0ea39b
407,288,9,seed_36,sqrt sqrt - ^2,2601,37.7171431429143,3,1,0.3333,0.575349,0.502744,37.7171431429143,100.0,301.7371451433144,-0.4846591011415942,2.7486383490165847,0.6117637502831945,a6641a0e7444494d0eaf64855cd729d4
373,576,9,seed_69,sqrt / ^2 sqrt,5451,36.91544392256444,3,1,0.3333,0.573512,0.501458,36.91544392256444,90.0,46.069883148208866,1.7142133106027552e-16,2.7995227877887032,0.6006357563503695,dfdfb2bf787bc18687fa70e7f6603dd6
167,720,3,seed_36,* sqrt / -,2859,36.808729150819126,3,1,0.3333,0.573268,0.501288,36.808729150819126,90.0,331.27856235737215,1.7148974663773053e-16,2.800640098959608,0.5991455849273608,230ea22fb46bc4e56c32f4f7bbb4ed78
382,576,9,seed_36,+ - sqrt /,5190,36.020827308655754,3,1,0.3333,0.571476,0.500033,36.02082730865576,90.0,0.20827308655760268,1.7198959719103943e-16,2.808803277986523,0.5880792952640443,f42ab0767cfae44b5407c9db5b697c3c
145,576,6,seed_36,+ - sqrt /,4587,33.86369737639409,3,1,0.3333,0.566625,0.496638,33.86369737639409,59.99999999999999,203.18218425836457,1.4151827529705974,2.4511684301402696,0.557219101021335,e28378e85cbbe3fb4b29f17e0692a4af
344,720,3,seed_36,/ sqrt + -,2175,32.977264895682296,3,1,0.3333,0.564656,0.495259,32.977264895682296,50.0,65.95452979136459,1.8248011420729386,2.174713316835442,0.5443062056303797,3820dbbf972c4de36f989460ffd83a7c
64,144,3,seed_69,/ sqrt * -,534,31.680269276736382,3,1,0.3333,0.561798,0.493259,31.680269276736382,40.0,31.680269276736382,2.183986589385373,1.832582341649392,0.5251786294301286,32b7e1872d2ea170f3c58811f985b09d
338,1008,3,seed_36,* * + +,3048,12194,0,4,0.0,0.661309,0.492916,314.0,170.0,222.00000000000003,-2.6537204549472633,0.4679225154651448,-0.7193398003386512,3fce3c0ae342b734a1947521497fec14
259,1008,6,seed_36,sqrt - + sqrt,6480,8.972092687327324,3,1,0.3333,0.516077,0.491254,8.972092687327324,80.0,53.83255612396394,0.5188198466000165,2.942373563679521,0.15595336870659757,18c819adc3cdab2888c309f903d188ea
511,288,6,seed_69,^2 sqrt / sqrt,1830,30.24896692450835,3,1,0.3333,0.558679,0.491075,30.248966924508345,29.999999999999996,211.7427684715584,2.4801621660409245,1.4319222941976528,0.5037584015181721,8d6a30da0ca53fe833575d770b395d34
31,576,3,seed_36,/ / * sqrt,1791,29.924906014890006,3,1,0.3333,0.557977,0.490584,29.92490601489001,110.0,179.54943608934005,-0.980462297089731,2.6937980218806454,0.4988645256954077,a98bf10856f82065084066c51b29ae33
214,144,6,classic,- sqrt + -,877,29.597297173897484,3,1,0.3333,0.55727,0.490089,29.597297173897484,110.0,236.77837739117987,-0.9814330360825003,2.696465105343463,0.49390084916375754,b7ce29377299ced08ff75e100700033d
645,144,6,seed_36,- sqrt + -,870,29.478805945967352,3,1,0.3333,0.557014,0.48991,29.478805945967355,110.0,235.83044756773884,-0.9817817452739438,2.6974231759729106,0.4921015766059633,a500b2bd20af9aa20486a65bd0e43834
38,288,3,seed_36,sqrt sqrt ^2 -,888,28.79932885150268,3,1,0.3333,0.555554,0.488888,28.799328851502676,100.0,28.799328851502676,-0.4994663933118252,2.832614675899383,0.4817434092303725,a174d024763d21679f754baf899f780d
292,1008,3,seed_69,+ / sqrt sqrt,3063,6.256258592926115,3,1,0.3333,0.511103,0.487772,6.256258592926115,59.99999999999999,43.793810150482805,1.4970222202153758,2.5929185454725947,0.10897545801103664,1723665ab3ba9addc242573c0f592b2c
462,1008,3,classic,sqrt / sqrt +,3029,6.245776950236641,3,1,0.3333,0.511084,0.487759,6.245776950236641,59.99999999999999,49.966215601893126,1.4970321798387065,2.592935796046228,0.10879360651773519,b52f6f8d723145fe8d2676f18d466eb2
